Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
CH  204 INTRO TO CHEMICAL PRACTICE         ,49600,"(('T', '11:00 a.m.-12:00 p.m.'), ('T', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.136')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49605,"(('T', '11:00 a.m.-12:00 p.m.'), ('T', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.146')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49610,"(('T', '11:00 a.m.-12:00 p.m.'), ('W', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.130')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49615,"(('T', '11:00 a.m.-12:00 p.m.'), ('W', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.132')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49620,"(('T', '11:00 a.m.-12:00 p.m.'), ('W', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.134')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49625,"(('T', '11:00 a.m.-12:00 p.m.'), ('W', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.136')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49630,"(('T', '11:00 a.m.-12:00 p.m.'), ('W', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.146')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49635,"(('T', '11:00 a.m.-12:00 p.m.'), ('TH', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.130')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49640,"(('T', '11:00 a.m.-12:00 p.m.'), ('TH', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.132')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49645,"(('T', '11:00 a.m.-12:00 p.m.'), ('TH', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.134')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49650,"(('T', '11:00 a.m.-12:00 p.m.'), ('TH', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.136')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49655,"(('T', '11:00 a.m.-12:00 p.m.'), ('TH', '5:00 p.m.-9:00 p.m.'))","('UTC 2.112A', 'WEL 5.146')",Face-to-face,"SOTELO, PAOLA",open,Quantitative Reasoning,
CHE  264 CHEM ENGR PROCESS AND PROJ LAB         ,15395,"(('T', '11:00 a.m.-12:00 p.m.'), ('T', '3:00 p.m.-7:00 p.m.'))","('CPE 2.210', 'CPE 1.440')",Face-to-face,"LANDAVERDE ALVARADO, CARL",open; reserved,Writing,
CHE  264 CHEM ENGR PROCESS AND PROJ LAB         ,15400,"(('T', '11:00 a.m.-12:00 p.m.'), ('TH', '3:00 p.m.-7:00 p.m.'))","('CPE 2.210', 'CPE 1.440')",Face-to-face,"LANDAVERDE ALVARADO, CARL",open; reserved,Writing,
E  386L CREATV WRIT: WRKSHP IN POETRY         ,35175,"(('T', '11:00 a.m.-2:00 p.m.'),)","('CBA 4.338',)",Face-to-face,"OLSTEIN, LISA",open; reserved,,
E  395M STUDIES IN AMERICAN LITERATURE         ,35245,"(('T', '11:00 a.m.-2:00 p.m.'),)","(' ',)",Face-to-face,,cancelled,,
ECE  109K STUDY ABROAD SEMINAR-GER         ,16604,"(('T', '11:00 a.m.-12:00 p.m.'),)","('EER 0.810',)",Face-to-face,"PEDERSON, STACY LYNN",open; reserved,,
ECE  109K STUDY ABROAD SEMINAR-MEX         ,16605,"(('T', '11:00 a.m.-12:00 p.m.'),)","('EER 0.810',)",Face-to-face,"PEDERSON, STACY LYNN",cancelled,,
ESL  388S ORAL COMMUNICATION         ,62575,"(('T', '11:00 a.m.-12:30 p.m.'), ('TH', '11:00 a.m.-12:30 p.m.'))","('CBA 4.336', 'CBA 4.338')",Face-to-face,"MCCOURT, CHRISTINE S",open,,
FR  120M ADV PRACTICE IN SPOKEN FR I         ,35648,"(('T', '11:00 a.m.-12:00 p.m.'),)","('HRH 4.102B',)",Hybrid or Blended,"SHOEMAKER, ELLENOR MARGUE",open,,
FR  120N ADV PRACTICE IN SPOKEN FR II         ,35649,"(('T', '11:00 a.m.-12:00 p.m.'),)","('HRH 4.102B',)",Hybrid or Blended,"SHOEMAKER, ELLENOR MARGUE",open,,
HIS  382N LANGUAGE AND POWER         ,38320,"(('T', '11:00 a.m.-2:00 p.m.'),)","('GAR 1.122',)",Face-to-face,"GUHA, SUMIT",open,,
MAS  392 LATINX DIGITAL PRAXIS         ,39325,"(('T', '11:00 a.m.-2:00 p.m.'),)","('JES A209A',)",Face-to-face,"COTERA, MARIA EUGENIA",open,,
MNS  356 ECOSYSTEM OCEANOGRAPHY         ,52980,"(('T', '11:00 a.m.-12:00 p.m.'), ('TH', '1:00 p.m.-4:00 p.m.'))","('S06 201C', 'S06 201C')",Face-to-face,"BIGGS, CHRISTOPHER",open; reserved,,
N  494K PED PRI HC CNCPTS III CLIN-PNP         ,57715,"(('T', '11:00 a.m.-1:00 p.m.'),)","('NUR 4.174',)",Face-to-face,"KEY, STEPHANIE MEDGAR, CARLY E",open,,
NSC  109 INTRO TO PEER LEADERSHIP         ,46335,"(('T', '11:00 a.m.-12:00 p.m.'),)","('WEL 2.140',)",Face-to-face,"ALEMAN, MELISSA",open; reserved,,
NSC  109 4-POLYMATHIC CAPSTN FIELD INV         ,46370,"(('T', '11:00 a.m.-12:00 p.m.'),)","('PAI 5.42',)",Face-to-face,"WILLIAMS, CORTNI",open; reserved,,
NSC  110H NAT SCI HONORS SEMINAR         ,46390,"(('T', '11:00 a.m.-12:00 p.m.'),)","('PAI 4.28',)",Face-to-face,,closed,,
NTR  107L INTRODUCTORY FOOD SCIENCE LAB         ,52345,"(('T', '11:00 a.m.-2:00 p.m.'),)","('GEA 337',)",Face-to-face,"HAYS, DREW",open; reserved,,
NTR  126L NUTRITIONAL SCIENCES LAB         ,52395,"(('T', '11:00 a.m.-2:00 p.m.'), ('F', '11:00 a.m.-12:00 p.m.'))","('PAI 5.30', 'RLP 1.104')",Face-to-face,"KLINGBEIL, ELIZABETH",open,,
P A  388K ADV DOCUMENTARY PRODUCTION         ,59355,"(('T', '11:00 a.m.-2:00 p.m.'), ('TH', '6:00 p.m.-9:00 p.m.'))","('CMB 4.126', 'CMB 4.118')",Face-to-face,"SOSA, ILIANA",open; reserved,,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07750,"(('T', '11:00 a.m.-1:00 p.m.'), ('M', '1:00 p.m.-2:00 p.m.'))","('DMC 4.206', 'DMC 4.206')",Face-to-face,"DALTHORP, JAMES A",open; reserved,Independent Inquiry,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07755,"(('T', '11:00 a.m.-1:00 p.m.'), ('W', '1:00 p.m.-2:00 p.m.'))","('DMC 4.206', 'DMC 4.206')",Face-to-face,"DALTHORP, JAMES A",open; reserved,Independent Inquiry,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07760,"(('T', '11:00 a.m.-1:00 p.m.'), ('TH', '1:00 p.m.-2:00 p.m.'))","('DMC 4.206', 'DMC 4.206')",Face-to-face,"DALTHORP, JAMES A",open; reserved,Independent Inquiry,
P R  377K INTEGRATED COMM CAMPAIGNS         ,07765,"(('T', '11:00 a.m.-1:00 p.m.'), ('T', '2:00 p.m.-3:00 p.m.'))","('DMC 4.206', 'DMC 4.206')",Face-to-face,"DALTHORP, JAMES A",open; reserved,Independent Inquiry,
PGS  196S SEMINAR IN PHARMACY         ,58275,"(('T', '11:00 a.m.-12:00 p.m.'),)","('PHR 4.114',)",Two-way Interactive Video,"ZHANG, FENGWILLIAMS, ROBERT O IIICUI, ZHENGRONGGHOSH, DEBADYUTISMYTH, HUGH DMANIRUZZAMAN, MOHAMMEDCROYLE, MARIA A",open,,
PHY  101L LABORATORY FOR PHY 301         ,55040,"(('T', '11:00 a.m.-2:00 p.m.'),)","('PMA 7.322',)",Face-to-face,,open,,
PHY  105M LAB FOR PHY 302K/303K/317K         ,55375,"(('T', '11:00 a.m.-2:00 p.m.'),)","('PMA 8.202',)",Face-to-face,"LOVERIDGE, ANDREW J",open,,
PHY  105M LAB FOR PHY 302K/303K/317K         ,55380,"(('T', '11:00 a.m.-2:00 p.m.'),)","('PMA 8.206',)",Face-to-face,"LOVERIDGE, ANDREW J",open,,
PHY  105M LAB FOR PHY 302K/303K/317K         ,55385,"(('T', '11:00 a.m.-2:00 p.m.'),)","('PMA 8.210',)",Face-to-face,"LOVERIDGE, ANDREW J",open,,
PHY  105M LAB FOR PHY 302K/303K/317K         ,55390,"(('T', '11:00 a.m.-2:00 p.m.'),)","('PMA 8.320',)",Face-to-face,"LOVERIDGE, ANDREW J",open,,
PHY  105N LAB FOR PHY 302L/303L/317L         ,55630,"(('T', '11:00 a.m.-2:00 p.m.'),)","('PMA 8.208',)",Face-to-face,"LOVERIDGE, ANDREW J",open,,
PHY  105N LAB FOR PHY 302L/303L/317L         ,55635,"(('T', '11:00 a.m.-2:00 p.m.'),)","('PMA 8.316',)",Face-to-face,"LOVERIDGE, ANDREW J",open,,
PHY  105N LAB FOR PHY 302L/303L/317L         ,55640,"(('T', '11:00 a.m.-2:00 p.m.'),)","('PMA 8.318',)",Face-to-face,"LOVERIDGE, ANDREW J",open,,
POL  326 THIRD-YEAR POLISH II         ,42665,"(('T', '11:00 a.m.-12:30 p.m.'), ('TH', '11:00 a.m.-12:30 p.m.'))","('MEZ 1.104', ' ')",Hybrid or Blended,"KAMINSKA, BERNADETA",open,,
RTF  343 1-ADV NARRATIVE PRODUCTION         ,09385,"(('T', '11:00 a.m.-2:00 p.m.'), ('W', '6:00 p.m.-9:00 p.m.'))","('CMB 4.116', 'CMB 4.116')",Face-to-face,"RAVAL, PJ",open; reserved,Independent Inquiry,
RTF  343 2-ADV DOCUMENTARY PRODUCTION         ,09390,"(('T', '11:00 a.m.-2:00 p.m.'), ('TH', '6:00 p.m.-9:00 p.m.'))","('CMB 4.126', 'CMB 4.118')",Face-to-face,"SOSA, ILIANA",open; reserved,Independent Inquiry,
RTF  343C ACTING FOR FILMMAKERS         ,09400,"(('T', '11:00 a.m.-2:00 p.m.'),)","('CMB 4.118',)",Face-to-face,"SHEA, ANDREW B",open; reserved,,
RTF  380J 2-FIRST-YEAR REWRITING         ,09720,"(('T', '11:00 a.m.-2:00 p.m.'),)","('CMA 6.146',)",Face-to-face,"WILLETT, THOMAS",open; reserved,,
RTF  388P 2-ACTING FOR FILMMAKERS         ,09810,"(('T', '11:00 a.m.-2:00 p.m.'),)","('CMB 4.118',)",Face-to-face,"SHEA, ANDREW B",open; reserved,,
TXA  377R MERCHANDISING MATH II         ,52845,"(('T', '11:00 a.m.-2:00 p.m.'),)","('GEA 125',)",Face-to-face,"BHARDWAJ, VERTICA",open,,
UGS  016 FIRST-YR INTEREST GROUP-CNS         ,61805,"(('T', '11:00 a.m.-12:00 p.m.'),)","('WCH 1.108',)",Face-to-face,"RANEY, MICHAEL W",open,,
UGS  016 FIRST-YR INTEREST GROUP-ENGR         ,61870,"(('T', '11:00 a.m.-12:00 p.m.'),)","('ECJ 1.316',)",Face-to-face,"HERNANDEZ, MYRA",open,,
UTS  101 SEC TCHR EDUC PREP: STEP 1         ,46620,"(('T', '11:00 a.m.-12:30 p.m.'),)","('PAI 4.18',)",Face-to-face,"EUSEBI, ALEXANDRA A",open,,
UTS  110 SEC TEACHER EDUC PREP: STEP 2         ,46685,"(('T', '11:00 a.m.-12:30 p.m.'),)","('PAI 4.08',)",Face-to-face,"KIRBY, LYNN E",open,,
BIO  384K ECOLOGY SEMINAR         ,49140,"(('T', '11:30 a.m.-12:30 p.m.'),)","('GDC 2.210',)",Face-to-face,"WOLF, AMELIA",open,,
COM  302E INTERDSCPLNRY COMM FOUNDATIONS         ,06490,"(('T', '11:30 a.m.-12:30 p.m.'),)","('CMA 4.146',)",Hybrid or Blended,"CARROLL, ROBERT W",open,,
S W  393R 1-CLIN ASSMT AND DIFFEREN DIAG         ,60385,"(('T', '11:30 a.m.-2:30 p.m.'),)","('SSW 2.132',)",Face-to-face,"DAVIDSON, TIMOTHY ALBERT",open,,
H E  101P PROFESSIONAL DEVELOPMENT I         ,51560,"(('T', '12:00 p.m.-1:00 p.m.'),)","('GEA 100',)",Face-to-face,"VILLANUEVA, SARA",open,,
N  480J ADV PSY/MH NUR II CLIN-FPMHNP         ,57395,"(('T', '12:00 p.m.-1:00 p.m.'),)","('NUR 1.106',)",Face-to-face,"WEBB, MARC DAVIDROLIN, DONNA G",open,,
N  480J ADV PSY/MH NUR II CLIN-FPMHNP         ,57400,"(('T', '12:00 p.m.-1:00 p.m.'),)","('NUR 1.106',)",Face-to-face,"ROLIN, DONNA G",open,,
O M  235 OPERATIONS MANAGEMENT         ,04870,"(('T', '12:00 p.m.-2:00 p.m.'),)","('UTC 3.104',)",Face-to-face,"BURKE, CHRISTOPHER J",open; reserved,,
O M  235H OPERATIONS MANAGEMENT: HONORS         ,04890,"(('T', '12:00 p.m.-2:00 p.m.'),)","('CBA 4.304',)",Face-to-face,"BAGCHI, UTTARAYAN",open; reserved,,
STA  235 DATA SCI FOR BUSINESS APPLCTNS         ,05215,"(('T', '12:00 p.m.-2:00 p.m.'),)","('UTC 3.110',)",Face-to-face,"ZHOU, MINGYUAN",open; reserved,Quantitative Reasoning,
ARC  327R ARCH/PSYCHOLOGY/FILM         ,00750,"(('T', '12:30 p.m.-3:30 p.m.'),)","('WMB 6.126',)",Face-to-face,"DANZE, ELIZABETH A",open; reserved,,
ARC  386M ARCH/PSYCHOLOGY/FILM         ,01075,"(('T', '12:30 p.m.-3:30 p.m.'),)","('WMB 6.126',)",Face-to-face,"DANZE, ELIZABETH A",open; reserved,,
B A  205 LEADERSHIP: PEER MENTORS LCI         ,01880,"(('T', '12:30 p.m.-2:00 p.m.'),)","('UTC 1.102',)",Face-to-face,"PRILIPKO, EVGENIA",open; reserved,,
BME  377T MICROSCOPY FUNDAMENTALS         ,15015,"(('T', '12:30 p.m.-2:00 p.m.'), ('W', '12:00 p.m.-3:00 p.m.'))","('BME 3.312', 'BME 3.312')",Face-to-face,"PAREKH, SAPUN HARSHAD",open; reserved,,
BME  381J MICROSCOPY FUNDAMENTALS         ,15040,"(('T', '12:30 p.m.-2:00 p.m.'), ('W', '12:00 p.m.-3:00 p.m.'))","('BME 3.312', 'BME 3.312')",Face-to-face,"PAREKH, SAPUN HARSHAD",open; reserved,,
COM  301E INTRO TO COMM FOUNDATIONS         ,06395,"(('T', '12:30 p.m.-2:00 p.m.'), ('M', '9:00 a.m.-10:30 a.m.'))","('DMC 2.106', 'CMA 4.146')",Hybrid or Blended,"RIVERA, MARIALENA",open,,
COM  301E INTRO TO COMM FOUNDATIONS         ,06400,"(('T', '12:30 p.m.-2:00 p.m.'), ('M', '10:30 a.m.-12:00 p.m.'))","('DMC 2.106', 'CMA 4.146')",Hybrid or Blended,"RIVERA, MARIALENA",open,,
COM  301E INTRO TO COMM FOUNDATIONS         ,06405,"(('T', '12:30 p.m.-2:00 p.m.'), ('M', '12:00 p.m.-1:30 p.m.'))","('DMC 2.106', 'CMA 4.146')",Hybrid or Blended,"RIVERA, MARIALENA",open,,
COM  301E INTRO TO COMM FOUNDATIONS         ,06410,"(('T', '12:30 p.m.-2:00 p.m.'), ('TH', '12:30 p.m.-2:00 p.m.'))","('DMC 2.106', 'CMA 4.146')",Hybrid or Blended,"RIVERA, MARIALENA",open; reserved,,
COM  301E INTRO TO COMM FOUNDATIONS         ,06415,"(('T', '12:30 p.m.-2:00 p.m.'), ('W', '9:00 a.m.-10:30 a.m.'))","('DMC 2.106', 'CMA 4.146')",Hybrid or Blended,"RIVERA, MARIALENA",open,,
COM  301E INTRO TO COMM FOUNDATIONS         ,06420,"(('T', '12:30 p.m.-2:00 p.m.'), ('T', '2:00 p.m.-3:30 p.m.'))","('DMC 2.106', 'CMA 4.146')",Hybrid or Blended,"RIVERA, MARIALENA",open,,
COM  301E INTRO TO COMM FOUNDATIONS         ,06425,"(('T', '12:30 p.m.-2:00 p.m.'), ('T', '3:30 p.m.-5:00 p.m.'))","('DMC 2.106', 'CMA 4.146')",Hybrid or Blended,"RIVERA, MARIALENA",open,,
COM  301E INTRO TO COMM FOUNDATIONS         ,06463,"(('T', '12:30 p.m.-2:00 p.m.'), ('TH', '12:30 p.m.-2:00 p.m.'))","('DMC 2.106', ' ')",Hybrid or Blended,"RIVERA, MARIALENA",open,,
DEV  000W BASIC WRITING SKILLS         ,62145,"(('T', '12:30 p.m.-2:00 p.m.'),)","('JES A309A',)",Face-to-face,"PROCKNOW, HILLARY C",open; reserved,,
ECO  387M WRITING SEMINAR IN ECONOMICS         ,33965,"(('T', '12:30 p.m.-2:00 p.m.'), ('F', '10:30 a.m.-12:00 p.m.'))","('BRB 1.118', 'BRB 1.118')",Face-to-face,"EUSEPI, STEFANO M",open,,
ECO  387M WRITING SEMINAR IN ECONOMICS         ,33970,"(('T', '12:30 p.m.-2:00 p.m.'), ('M', '3:30 p.m.-5:00 p.m.'))","('BRB 2.136', 'BRB 1.118')",Face-to-face,"ABREVAYA, JASON IRA",open,,
FIN  377 3-SECURITY ANALYSIS-REIT         ,03630,"(('T', '12:30 p.m.-3:30 p.m.'),)","('RRH 5.420',)",Face-to-face,"HALLMAN, GREG F",open; reserved,,
FIN  397 6-SPEC TPCS IN INVESTMENT-REIT         ,03825,"(('T', '12:30 p.m.-3:30 p.m.'),)","('RRH 5.420',)",Face-to-face,"HALLMAN, GREG F",open; reserved,,
GOV  381L 8-CONGRESS         ,37615,"(('T', '12:30 p.m.-3:30 p.m.'),)","('BAT 5.102',)",Face-to-face,"THERIAULT, SEAN M",open,,
GOV  384M GOV RESEARCH AND POLICY AGENDA         ,37640,"(('T', '12:30 p.m.-3:30 p.m.'),)","('MEZ 5.104',)",Face-to-face,"JONES, BRYAN DAVIDSON",open,,
J  311F REPORTING: IMAGES         ,08645,"(('T', '12:30 p.m.-2:00 p.m.'), ('MW', '9:00 a.m.-10:30 a.m.'))","('UTC 3.124', 'CMA 4.152')",Face-to-face,"WEHLING, JASON BBURKE, CHRISTINA",open; reserved,Writing,
J  311F REPORTING: IMAGES         ,08650,"(('T', '12:30 p.m.-2:00 p.m.'), ('F', '9:00 a.m.-12:00 p.m.'))","('UTC 3.124', 'CMA 4.152')",Face-to-face,"WEHLING, JASON BBURKE, CHRISTINA",open; reserved,Writing,
J  311F REPORTING: IMAGES         ,08655,"(('T', '12:30 p.m.-2:00 p.m.'), ('TTH', '9:30 a.m.-11:00 a.m.'))","('UTC 3.124', 'CMA 4.152')",Face-to-face,"WEHLING, JASON BBURKE, CHRISTINA",open; reserved,Writing,
J  311F REPORTING: IMAGES         ,08660,"(('T', '12:30 p.m.-2:00 p.m.'), ('MW', '10:30 a.m.-12:00 p.m.'))","('UTC 3.124', 'CMA 4.152')",Face-to-face,"WEHLING, JASON BBURKE, CHRISTINA",open; reserved,Writing,
J  311F REPORTING: IMAGES         ,08665,"(('T', '12:30 p.m.-2:00 p.m.'), ('TTH', '11:00 a.m.-12:30 p.m.'))","('UTC 3.124', 'CMA 4.152')",Face-to-face,"WEHLING, JASON BBURKE, CHRISTINA",open; reserved,Writing,
J  330C TELEVISION REPORTING         ,08725,"(('T', '12:30 p.m.-2:00 p.m.'), ('TH', '2:00 p.m.-5:00 p.m.'))","('DMC 3.208', 'CMB 4.118')",Face-to-face,"WEST, KATHARINE",open; reserved,WritingIndependent Inquiry,
N  366P NUR CARE CHLD/THEIR FAMS PRAC         ,57250,"(('T', '12:30 p.m.-8:30 p.m.'),)","(' ',)",Face-to-face,"COWEN, JESSICAGONZALES, LISAHAUNGS, RACHEL R",open; reserved,,
N  366P NUR CARE CHLD/THEIR FAMS PRAC         ,57255,"(('T', '12:30 p.m.-8:30 p.m.'),)","(' ',)",Face-to-face,"HAUNGS, RACHEL R",open; reserved,,
NEU  365L NEUROBIOLOGY LABORATORY         ,54680,"(('T', '12:30 p.m.-5:30 p.m.'),)","('PAI 1.04',)",Face-to-face,"CHANCEY, JESSICA H",open; reserved,WritingIndependent Inquiry,
P A  159R 1-UT ENERGY SYMPOSIUM         ,59215,"(('T', '12:30 p.m.-1:45 p.m.'),)","('POB 2.302',)",Face-to-face,"KING, CAREY W",open,,
P A  188S UT ENERGY SYMPOSIUM         ,59680,"(('T', '12:30 p.m.-1:45 p.m.'),)","('POB 2.302',)",Face-to-face,"KING, CAREY W",open,,
PHL  398T SUPV TEACHING IN PHILOSOPHY         ,40800,"(('T', '12:30 p.m.-3:30 p.m.'),)","('WAG 316A',)",Face-to-face,"TYE, MICHAEL",open; reserved,,
RTF  386C FEMINIST MEDIA STUDIES         ,09770,"(('T', '12:30 p.m.-3:30 p.m.'),)","('CMA 3.108',)",Face-to-face,"ENRIQUEZ, MIRASOL",open; reserved,,
SOC  391L BASIC DEMOGRAPH METH AND MATLS         ,43405,"(('T', '12:30 p.m.-3:30 p.m.'),)","('RLP 3.106',)",Face-to-face,"COFFEY, DIANE L",open,,
SOC  395G 9-GENDER AND SOCIETY         ,43420,"(('T', '12:30 p.m.-3:30 p.m.'),)","('RLP 1.302F',)",Face-to-face,"WILLIAMS, CHRISTINE L",open,,
WGS  393 FEMINIST MEDIA STUDIES         ,44595,"(('T', '12:30 p.m.-3:30 p.m.'),)","('CMA 3.108',)",Face-to-face,"ENRIQUEZ, MIRASOL",open; reserved,,
WGS  393 GENDER AND SOCIETY         ,44600,"(('T', '12:30 p.m.-3:30 p.m.'),)","('RLP 1.302F',)",Face-to-face,"WILLIAMS, CHRISTINE L",open,,
AMS  390 BLACK POLITICAL THOUGHT         ,30940,"(('T', '1:00 p.m.-4:00 p.m.'),)","('BUR 436A',)",Face-to-face,"MARSHALL, STEPHEN H",open,,
AMS  390 LATINIDADES         ,30945,"(('T', '1:00 p.m.-4:00 p.m.'),)","('BUR 436B',)",Face-to-face,"CORDOVA, CARY",open,,
ANT  340C ETHNOGRAPHIC RESEARCH METHODS         ,31330,"(('T', '1:00 p.m.-4:00 p.m.'),)","('WCP 4.118',)",Face-to-face,"STURM, CIRCE",open,Independent InquiryEthicsWriting,
ARH  382 BRINGING THE GODS TO LIFE         ,20219,"(('T', '1:00 p.m.-4:00 p.m.'),)","('ART 3.432',)",Face-to-face,"CLARKE, JOHN R",open; reserved,,
ARH  382 NARRATIVE STRUC IN ANCIENT ART         ,20220,"(('T', '1:00 p.m.-4:00 p.m.'),)","('ART 3.432',)",Face-to-face,"CLARKE, JOHN R",cancelled,,
COM  302E INTRDSCPLNRY COM FOUNDTIONS-WB         ,06550,"(('T', '1:00 p.m.-2:00 p.m.'),)","(' ',)",Internet,"CARROLL, ROBERT W",cancelled,,
CRP  385C GREEN CITY POLITICS/PLANNING         ,01440,"(('T', '1:00 p.m.-4:00 p.m.'),)","('CAL 21',)",Face-to-face,"COLLINS, MIRIAM S",open; reserved,,
EDC  339D READING ASSESSMENT AND DEVEL-E         ,10490,"(('T', '1:00 p.m.-4:00 p.m.'),)","(' ',)",Face-to-face,,open,,
EDC  350 SOCIAL STUDIES EDUC ISSUES         ,10535,"(('T', '1:00 p.m.-4:00 p.m.'),)","('SZB 4.406',)",Face-to-face,,open,,
EDC  370E 20-TEACH ENG AS SEC LANG-D         ,10735,"(('T', '1:00 p.m.-4:00 p.m.'),)","('CBA 4.340',)",Face-to-face,,open,Independent Inquiry,
EDC  371G TEACHING YOUNG CHILDREN-G         ,10790,"(('T', '1:00 p.m.-4:00 p.m.'),)","('SZB 3.718',)",Face-to-face,,open,,
EDC  371G TEACHING YOUNG CHILDREN-Y         ,10800,"(('T', '1:00 p.m.-4:00 p.m.'),)","('SZB 4.624',)",Face-to-face,,open,,
EDP  382C PSYCH WISE INTERVENTIONS         ,11749,"(('T', '1:00 p.m.-4:00 p.m.'),)","('SZB 4.302',)",Face-to-face,"CHEN, PATRICIA",open; reserved,,
ELP  385E THE COLLEGE STUDENT         ,11250,"(('T', '1:00 p.m.-4:00 p.m.'),)","('SZB 3.808',)",Face-to-face,"GOODMAN, MICHAEL A",open; reserved,,
ELP  391P QUANT RSCH DESIGN/ANALYSIS         ,11280,"(('T', '1:00 p.m.-4:00 p.m.'),)","('SZB 3.222',)",Face-to-face,"GANDARA, DENISA",open; reserved,,
ELP  394K RACE/ETHIC RELATIONS IN SCH         ,11365,"(('T', '1:00 p.m.-4:00 p.m.'),)","('SZB 3.802A',)",Face-to-face,"VALENZUELA, ANGELA",open,,
HDF  266L GUIDANCE ADULT-CHILD REL LAB         ,52155,"(('T', '1:00 p.m.-5:00 p.m.'),)","('SEA 1.440D',)",Face-to-face,"PORTER, ELIZABETH A",open,,
HED  395 7-FOUNDATIONS OF EPIDEMIOLOGY         ,12080,"(('T', '1:00 p.m.-4:00 p.m.'),)","('BEL 325',)",Face-to-face,"PINEDO, MIGUEL",open,,
KIN  395 9-MOTOR CNTRL: PERF AND LEARN         ,12750,"(('T', '1:00 p.m.-4:00 p.m.'),)","('BEL 710B',)",Face-to-face,"HUSSAIN, SARA J",open,,
LAW  280T PERSUASIVE WRTG AND ADVOCACY         ,27995,"(('T', '1:00 p.m.-2:15 p.m.'), ('TH', '9:00 a.m.-10:15 a.m.'))","('TNH 3.125', 'TNH 3.125')",Face-to-face,"SCHIESS, WAYNE",open; reserved,,
LAW  280T PERSUASIVE WRTG AND ADVOCACY         ,28010,"(('T', '1:00 p.m.-2:15 p.m.'), ('F', '11:45 a.m.-1:00 p.m.'))","('TNH 3.124', 'TNH 3.126')",Face-to-face,"DAWSON, EDWARD CALDWELL",open; reserved,,
LAW  280T PERSUASIVE WRTG AND ADVOCACY         ,28030,"(('T', '1:00 p.m.-2:15 p.m.'), ('F', '11:45 a.m.-1:00 p.m.'))","('TNH 3.142', 'TNH 2.123')",Face-to-face,"PERIS, SHANNON L",open; reserved,,
LAW  280T PERSUASIVE WRTG AND ADVOCACY         ,28045,"(('T', '1:00 p.m.-2:15 p.m.'), ('TH', '10:30 a.m.-11:45 a.m.'))","('TNH 2.140', 'TNH 2.140')",Face-to-face,"MURRELL, MATTHEW",open; reserved,,
LAW  381R ALTERNATIVE DISPUTE RESOLUTION         ,28145,"(('T', '1:00 p.m.-3:45 p.m.'),)","('TNH 2.123',)",Face-to-face,"SALTMARSH, SARA E",open; reserved,,
LAW  697C CLINIC: ACTUAL INNOCENCE         ,28790,"(('T', '1:00 p.m.-3:15 p.m.'),)","('CCJ 3.306',)",Face-to-face,"PRESS, CHARLES",open; reserved,,
N  309 GLOBAL HEALTH         ,56865,"(('T', '1:00 p.m.-4:00 p.m.'),)","('NUR 1.108',)",Face-to-face,"KELLEY, MELESSA",open,Global Cultures,
