Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
PHM  182T FOUNDATIONS PROF DEVELOPMNT IV         ,58565,"(('F', '12:00 p.m.-1:00 p.m.'),)","('PHR 2.108',)",Face-to-face,"SAMUEL, JUSTIN THANKACHANWILLIAMS, ROBERT O IIISUMMERLIN, JENNA EREVELES, KELLY RENEERICHBURG, JOHN HSTALLINGS, AMANDA ROSESTEWART, MORGAN PAYNETEMPLE, HOLLI LWEAVER, TERRY HWENGER, BRIANZHANG, FENG",open,,
PHM  182T FOUNDATIONS PROF DEVELOPMNT IV         ,58570,"(('F', '12:00 p.m.-1:00 p.m.'),)","('PHR 2.108',)",Face-to-face,"SAMUEL, JUSTIN THANKACHANCUI, ZHENGRONGSUMMERLIN, JENNA EACOSTA, WYANZA RENEECASTLEBERRY, ASHLEY NICOLDEMORROW, SHARONFONKEN, LAURA KGARLING, KRISTIN ASHLEYGHOSH, DEBADYUTIGINSBURG, DIANE BHILL, LUCAS GRANT",open; reserved,,
PHM  182T FOUNDATIONS PROF DEVELOPMNT IV         ,58575,"(('F', '12:00 p.m.-1:00 p.m.'),)","('PHR 2.108',)",Face-to-face,"SAMUEL, JUSTIN THANKACHANSUMMERLIN, JENNA E",open,,
PHM  192L LEADERSHIP COMMUN SVC LRNG II         ,58890,"(('F', '12:00 p.m.-1:00 p.m.'),)","('PHR 2.208',)",Face-to-face,"YOUNG, VERONICA SPEDIGO, JUSTIN",open; reserved,,
PHM  192L LEADRSHP COMMN SVC LRNG II-S A         ,58895,"(('F', '12:00 p.m.-1:00 p.m.'),)","('PSA 2.108',)",Face-to-face,"YOUNG, VERONICA SPEDIGO, JUSTIN",open; reserved,,
PHY  115L LABORATORY FOR PHY 315         ,55810,"(('F', '12:00 p.m.-3:00 p.m.'),)","('PMA 7.322',)",Face-to-face,"HEINZEN, DANIEL J",open,,
PSY  420M PSYCHGCL METHODS/STATISTICS         ,41190,"(('F', '12:00 p.m.-2:00 p.m.'),)","('PMA 5.126',)",Hybrid or Blended,"CORMACK, LAWRENCE K",open; reserved,Quantitative ReasoningIndependent InquiryWriting,
PSY  420M PSYCHGCL METHODS/STATISTICS         ,41195,"(('F', '12:00 p.m.-2:00 p.m.'),)","('PMA 6.112',)",Hybrid or Blended,"ETZ, ALEXANDER JOHN",open; reserved,Quantitative ReasoningIndependent InquiryWriting,
PSY  420M PSYCHGCL METHODS/STATISTICS         ,41200,"(('F', '12:00 p.m.-2:00 p.m.'),)","('PMA 7.112',)",Hybrid or Blended,"ETZ, ALEXANDER JOHN",open; reserved,Quantitative ReasoningIndependent InquiryWriting,
PSY  420M PSYCHGCL METHODS/STATISTICS         ,41205,"(('F', '12:00 p.m.-2:00 p.m.'),)","('RLP 1.108',)",Hybrid or Blended,"CORMACK, LAWRENCE K",open; reserved,Quantitative ReasoningIndependent InquiryWriting,
PSY  189E AREA SMNR COGNITN/BRAIN/BEHAV         ,41470,"(('F', '12:00 p.m.-1:00 p.m.'),)","('SEA 4.244',)",Face-to-face,"DUNSMOOR, JOSEPH EDWARD JSCHNYER, DAVID MPRESTON, ALISON R",open; reserved,,
RTF  369 1-ADV SCRNWRT FOR FEATURE FILM         ,09655,"(('F', '12:00 p.m.-3:00 p.m.'),)","('CMA 6.146',)",Face-to-face,"PEREZ, MAYA C",open; reserved,Writing,
CH  320N ORGANIC CHEMISTRY II         ,50100,"(('F', '12:30 p.m.-3:00 p.m.'),)","('UTC 2.102A',)",Face-to-face,"STRAUMANIS, ANDREI",open,,
CH  328N ORGANIC CHEMISTRY II-ENGR MAJS         ,50180,"(('F', '12:30 p.m.-3:00 p.m.'),)","(' ',)",Face-to-face,"STRAUMANIS, ANDREI",cancelled,,
ECO  387M WRITING SEMINAR IN ECONOMICS         ,33985,"(('F', '12:30 p.m.-2:00 p.m.'), ('F', '3:30 p.m.-5:00 p.m.'))","('BRB 2.136', 'BRB 2.136')",Face-to-face,"DRENIK, ANDRES PABLO",open,,
J  384T MASS COMMUNICATION THEORY II         ,08930,"(('F', '12:30 p.m.-3:30 p.m.'),)","('DMC 3.378A',)",Face-to-face,"STROVER, SHARON L",open,,
T D  180P ADV PROJECTS IN PERFORMANCE         ,26100,"(('F', '12:30 p.m.-2:00 p.m.'),)","('WIN 1.108',)",Face-to-face,"DOSSETT, LARA ROSE",open; reserved,,
ANS  678HB HONORS TUTORIAL COURSE         ,31880,"(('F', '1:00 p.m.-4:00 p.m.'),)","('RLP 0.120',)",Face-to-face,,open; reserved,Writing,
ANT  392N INTRO TO GRAD LING ANTHROPOL         ,31455,"(('F', '1:00 p.m.-4:00 p.m.'),)","('WCP 5.118',)",Face-to-face,"SLOTTA, JAMES",open,,
AST  210K WHITE DWARFS-FRI         ,46845,"(('F', '1:00 p.m.-2:00 p.m.'),)","('PMA 15.201',)",Face-to-face,"MONTGOMERY, MICHAEL H",open; reserved,,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49770,"(('F', '1:00 p.m.-5:00 p.m.'), ('F', '1:00 p.m.-5:00 p.m.'))","('WEL 3.134', 'WEL 5.136')",Face-to-face,"LAUDE, DAVID A",open; reserved,Quantitative Reasoning,
CH  204 INTRO TO CHEMICAL PRACTICE         ,49778,"(('F', '1:00 p.m.-5:00 p.m.'), ('F', '1:00 p.m.-5:00 p.m.'))","('WEL 3.134', 'WEL 5.136')",Face-to-face,"LAUDE, DAVID A",open; reserved,,
EDC  370E 20-TEACH ENG AS SEC LANG-R         ,10750,"(('F', '1:00 p.m.-4:00 p.m.'),)","('SZB 4.502',)",Face-to-face,"ABRIL-GONZALEZ, PATRICIA",open,Independent Inquiry,
EDC  371S 1-SECONDARY ENGLISH         ,10805,"(('F', '1:00 p.m.-4:00 p.m.'),)","('SZB 4.624',)",Face-to-face,,open,,
EDC  385G 76-LITERACY AND CULTURE         ,10855,"(('F', '1:00 p.m.-4:00 p.m.'),)","('SZB 4.312',)",Face-to-face,"KIM, GRACE MYHYUN",open,,
FIN  395 9-APPLIED FINANCE RESEARCH         ,03765,"(('F', '1:00 p.m.-4:00 p.m.'),)","('CBA 6.420',)",Face-to-face,"FUCHS, WILLIAM",open,,
GEO  371T SCI OF ENVIRONMNTL JUSTICE         ,27075,"(('F', '1:00 p.m.-6:00 p.m.'),)","('EPS 1.126',)",Face-to-face,"BANNER, JAY L",open; reserved,,
GEO  391 SCI OF ENVIRONMNTL JUSTICE         ,27215,"(('F', '1:00 p.m.-6:00 p.m.'),)","('EPS 1.126',)",Face-to-face,"BANNER, JAY L",open,,
LAW  196V CRYPTO/LAW/POLICY         ,28575,"(('F', '1:00 p.m.-8:15 p.m.'), ('S', '9:00 a.m.-4:00 p.m.'))","('TNH 3.124', 'TNH 3.124')",Face-to-face,"KIAN, SINA",open; reserved,,
LAW  196V FOOD LAW AND POLICY         ,28589,"(('F', '1:00 p.m.-4:15 p.m.'),)","('TNH 3.127',)",Face-to-face,"COHEN, JANE M",open; reserved,,
LAW  196V NATL SEC LAW: ECONMC STATECRFT         ,28598,"(('F', '1:00 p.m.-4:15 p.m.'), ('S', '9:00 a.m.-12:00 p.m.'))","('TNH 3.125', 'TNH 3.125')",Face-to-face,,open; reserved,,
N  395 FOOD LAW AND POLICY         ,57728,"(('F', '1:00 p.m.-4:15 p.m.'),)","('TNH 3.127',)",Face-to-face,"COHEN, JANE M",open; reserved,,
"N  397L 5-QUANT DESIGN, METHS, & ANLY         ",57855,"(('F', '1:00 p.m.-2:30 p.m.'), ('F', '2:30 p.m.-4:00 p.m.'))","('NUR 4.176', 'NUR 3.166')",Face-to-face,"WALKER, LORRAINE O",open,,
NSC  109 CONFERENCE COURSE-FRI         ,46240,"(('F', '1:00 p.m.-2:00 p.m.'),)","('PHR 2.114',)",Face-to-face,"STOVALL, GWENDOLYN M",open; reserved,,
NSC  109 CONFERENCE COURSE-FRI         ,46315,"(('F', '1:00 p.m.-2:00 p.m.'),)","('WEL 2.140',)",Face-to-face,"HENDERSON-CARTER, ALEAH",open; reserved,,
PGS  282K ADV PHARMACOTHERAPY SMN II-S A         ,57995,"(('F', '1:00 p.m.-3:00 p.m.'),)","(' ',)",Face-to-face,"RYAN, LAURAJO",open,,
PGS  185W PHARMACOTHERAPY-S A         ,58050,"(('F', '1:00 p.m.-3:00 p.m.'),)","(' ',)",Face-to-face,"RYAN, LAURAJO",open,,
PHM  285M PATIENT-CENTERED DIABETES CARE         ,58695,"(('F', '1:00 p.m.-3:00 p.m.'),)","('PHR 2.208',)",Face-to-face,"STEWART, MORGAN PAYNELITTEN, KATHRYN PAGEBHAKTA, KAJAL PJANZEN, KRISTIN MARIERYAN, LAURAJOSUMMERLIN, JENNA E",open; reserved,,
PHM  285M PATIENT-CNTRD DIABTES CARE-S A         ,58700,"(('F', '1:00 p.m.-3:00 p.m.'),)","('PSA 2.108',)",Face-to-face,"STEWART, MORGAN PAYNELITTEN, KATHRYN PAGEBHAKTA, KAJAL PJANZEN, KRISTIN MARIERYAN, LAURAJOSUMMERLIN, JENNA E",open; reserved,,
RTF  387C GLOBAL MEDIA STUDIES         ,09774,"(('F', '1:00 p.m.-4:00 p.m.'),)","('CMA 6.170',)",Face-to-face,"KUMAR, SHANTI",open; reserved,,
RTF  387C POSTCOLONIAL CINEMAS         ,09775,"(('F', '1:00 p.m.-4:00 p.m.'),)","('CMA 6.170',)",Face-to-face,"KUMAR, SHANTI",cancelled,,
T D  351T NEW WORK IN PRODUCTION         ,25940,"(('F', '1:00 p.m.-4:00 p.m.'),)","('WIN 1.148',)",Face-to-face,"BASSETT, ALEXANDRA",open; reserved,,
UGS  104 FIRST-YR INT GROUP MENTOR SMNR         ,61740,"(('F', '1:00 p.m.-3:00 p.m.'),)","('JES A216A',)",Face-to-face,"DOMINGUEZ, JUAN M",open,,
C S  104C COMPETITIVE PROGRAMMING         ,50635,"(('F', '2:00 p.m.-3:00 p.m.'),)","('GDC 1.304',)",Face-to-face,"VOUGA, PAUL ETIENNEDOWNING, GLENN P",open; reserved,,
C S  329E ELEMENTS OF DATA INTEGRATION         ,50900,"(('F', '2:00 p.m.-5:00 p.m.'),)","('RLP 0.128',)",Hybrid or Blended,"COHEN, SHIRLEY",open,,
ENS  106W ADVANCED ACCOMPANYING: VOCAL         ,21560,"(('F', '2:00 p.m.-3:00 p.m.'),)","('MRH 5.138',)",Face-to-face,"MAVERICK, JAMES BEATTIE",open; reserved,,
LAW  189T CYBER INCIDENT RESPONSE         ,28425,"(('F', '2:00 p.m.-5:15 p.m.'), ('S', '8:30 a.m.-11:30 a.m.'))","('TNH 3.114', 'TNH 3.114')",Face-to-face,"LIEBERMANN, EREZ",open; reserved,,
M E  198P TEACHING PORTFOLIO PREP         ,18975,"(('F', '2:00 p.m.-3:00 p.m.'),)","('ETC 7.111',)",Face-to-face,"BORREGO, MAURA",open; reserved,,
M E  698P ENGINEERING TEACHING PRACTICUM         ,18980,"(('F', '2:00 p.m.-3:00 p.m.'),)","('ETC 7.111',)",Face-to-face,"BORREGO, MAURA",open; reserved,,
MAS  177 MELLON MAYS PROGRAM SEMINAR         ,39305,"(('F', '2:00 p.m.-3:00 p.m.'),)","('MEZ 1.122',)",Face-to-face,"THOMAS, TINA C",open,,
N  250 INTERPROFESSIONAL COLLAB PRAC         ,57070,"(('F', '2:00 p.m.-5:00 p.m.'),)","(' ',)",Face-to-face,"HAMILTON-SOLUM, PATRICIASANDERS, MARY KATHRYNMURRY, NICOLE STREUDING",open; reserved,,
N  250 INTERPROFESSIONAL COLLAB PRAC         ,57075,"(('F', '2:00 p.m.-5:00 p.m.'),)","(' ',)",Face-to-face,"HOLLAND, AMY ETABKE, ERIKA HSANDERS, MARY KATHRYNMURRY, NICOLE STREUDING",open; reserved,,
N  250 INTERPROFESSIONAL COLLAB PRAC         ,57080,"(('F', '2:00 p.m.-5:00 p.m.'),)","(' ',)",Face-to-face,"ROBERTS, ELESHAMORGAN, STEPHANIESANDERS, MARY KATHRYNMURRY, NICOLE STREUDING",open; reserved,,
N  250 INTERPROFESSIONAL COLLAB PRAC         ,57085,"(('F', '2:00 p.m.-5:00 p.m.'),)","(' ',)",Face-to-face,"MURRY, NICOLE STREUDINGHENSLEY, JENNIFER GSANDERS, MARY KATHRYN",open; reserved,,
ORI  384 EMERGING TRENDS IN ORIE         ,19080,"(('F', '2:00 p.m.-5:00 p.m.'),)","('ETC 5.132',)",Face-to-face,"BARD, JONATHAN F",open; reserved,,
P A  188K CYBER INCIDENT RESPONSE         ,59345,"(('F', '2:00 p.m.-5:15 p.m.'),)","('TNH 3.114',)",Face-to-face,"LIEBERMANN, EREZ",open; reserved,,
BIO  386K 3-ADV SBJCTS PLANT SYSTEMATICS         ,49155,"(('F', '3:00 p.m.-6:00 p.m.'),)","('BIO 214',)",Face-to-face,"JANSEN, ROBERT K",open,,
EER  396 INTL PETROL CONCESSN/AGREE         ,26395,"(('F', '3:00 p.m.-6:00 p.m.'),)","('CPE 2.210',)",Face-to-face,"MALIK, KRISHAN A",open; reserved,,
M E  397K 1-ACOUSTICS SEMINAR         ,18935,"(('F', '3:00 p.m.-6:00 p.m.'),)","('ETC 2.136',)",Face-to-face,"WILSON, PRESTON S",open; reserved,,
PGE  363 PETROLEUM LEASING REG AND PRAC         ,19350,"(('F', '3:00 p.m.-6:00 p.m.'),)","('CPE 2.210',)",Face-to-face,"MALIK, KRISHAN A",open,,
PGE  383 46-INTL PETROL CONCESSN/AGREE         ,19530,"(('F', '3:00 p.m.-6:00 p.m.'),)","('CPE 2.210',)",Face-to-face,"MALIK, KRISHAN A",open,,
PGS  196S SEMINAR IN PHARMACY-S A         ,58280,"(('F', '3:00 p.m.-4:00 p.m.'),)","(' ',)",Face-to-face,"LIPSCOMB, JUSTINA",open,,
HDO  384 ORGANIZATIONAL INERTIA         ,29615,"(('F', '4:00 p.m.-7:00 p.m.'),)","('IC2 3.128',)",Face-to-face,"MARKMAN, ARTHUR B",open,,
P L  382E TPCS IN STRTGC COMM/ENGAGEMENT         ,59905,"(('F', '4:00 p.m.-8:30 p.m.'),)","(' ',)",Face-to-face,,open,,
