Class Name,Unique,Day + Hour,Room,Instruction Mode,Instructor,Status,Flags,Core
LAW  697C CLINIC: SUPREME COURT         ,28845,"(('T', '3:45 p.m.-5:45 p.m.'), ('F', '10:30 a.m.-12:30 p.m.'))",TNH 3.142TNH 3.142,Face-to-face,"ESKOW, LISA RBUSBY, ERIN GSTURLEY, MICHAEL F",open; reserved,,
CH  390L MODERN EXP CHEMICAL SCIENCE         ,50460,"(('T', '5:00 p.m.-6:30 p.m.'), ('TH', '4:30 p.m.-6:00 p.m.'))",WEL 3.134WEL 4.132B,Face-to-face,"CROOKS, RICHARD M",open; reserved,,
INF  385T INTRO TO MACHINE LEARNING         ,27740,"(('T', '5:00 p.m.-6:30 p.m.'), ('TTH', '5:00 p.m.-6:30 p.m.'))",UTA 1.210A,Hybrid or Blended,"VINJUMUR, JYOTHI",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18180,"(('T', '5:00 p.m.-6:30 p.m.'), ('T', '9:30 a.m.-12:30 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18185,"(('T', '5:00 p.m.-6:30 p.m.'), ('TH', '9:30 a.m.-12:30 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18190,"(('T', '5:00 p.m.-6:30 p.m.'), ('M', '11:00 a.m.-2:00 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18195,"(('T', '5:00 p.m.-6:30 p.m.'), ('W', '11:00 a.m.-2:00 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18200,"(('T', '5:00 p.m.-6:30 p.m.'), ('F', '11:00 a.m.-2:00 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18205,"(('T', '5:00 p.m.-6:30 p.m.'), ('T', '12:30 p.m.-3:30 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18210,"(('T', '5:00 p.m.-6:30 p.m.'), ('TH', '12:30 p.m.-3:30 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18215,"(('T', '5:00 p.m.-6:30 p.m.'), ('W', '2:00 p.m.-5:00 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
M E  134L MATERIALS ENGINEERING LAB         ,18220,"(('T', '5:00 p.m.-6:30 p.m.'), ('M', '5:00 p.m.-8:00 p.m.'))",CPE 2.208ETC 8.140,Face-to-face,"MCCALLISTER, JEREMIAH",open; reserved,,
RTF  390E AUDIO FOR PICTURE: PROD & POST         ,09845,"(('T', '5:00 p.m.-8:00 p.m.'), ('TH', '9:30 a.m.-12:30 p.m.'))",CMA 4.144CMA 4.144,Face-to-face,"PEREIRA, KOREY A",open; reserved,,
RTF  366K 2-NARRATIVE PRODUCTION         ,09600,"(('T', '6:00 p.m.-9:00 p.m.'), ('TH', '11:00 a.m.-2:00 p.m.'))",CMB 4.118CMB 4.116,Face-to-face,"LEWIS, DEBORAH E",open; reserved,Independent Inquiry,
RTF  366K 3-DOCUMENTARY PRODUCTION         ,09605,"(('T', '6:00 p.m.-9:00 p.m.'), ('TH', '11:00 a.m.-2:00 p.m.'))",CMB 4.116CMB 4.118,Face-to-face,"SCHIESARI, NANCY",open; reserved,Independent Inquiry,
RTF  368D ADVANCED CINEMATOGRAPHY         ,09630,"(('T', '6:00 p.m.-9:00 p.m.'), ('W', '2:00 p.m.-5:00 p.m.'))",CMB 4.126CMB 4.116,Face-to-face,"RAVAL, PJ",open; reserved,,
RTF  388P 4-ADVANCED CINEMATOGRAPHY         ,09820,"(('T', '6:00 p.m.-9:00 p.m.'), ('W', '2:00 p.m.-5:00 p.m.'))",CMB 4.126CMB 4.116,Face-to-face,"RAVAL, PJ",open; reserved,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61900,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '4:00 p.m.-5:00 p.m.'))",BUR 106MEZ 1.118,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61905,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '4:00 p.m.-5:00 p.m.'))",BUR 106MEZ 1.204,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61910,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '4:00 p.m.-5:00 p.m.'))",BUR 106MEZ 1.208,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61915,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '4:00 p.m.-5:00 p.m.'))",BUR 106MEZ 2.122,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61920,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '4:00 p.m.-5:00 p.m.'))",BUR 106CAL 21,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61925,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '4:00 p.m.-5:00 p.m.'))",BUR 106MEZ 1.118,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61930,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '4:00 p.m.-5:00 p.m.'))",BUR 106MEZ 1.122,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61935,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '4:00 p.m.-5:00 p.m.'))",BUR 106MEZ 1.204,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61940,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.206,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61945,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.118,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61950,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.204,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61955,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.208,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61960,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.210,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61965,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.204,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61970,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.118,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61975,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.122,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61980,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '5:00 p.m.-6:00 p.m.'))",BUR 106MEZ 1.202,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61985,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '6:00 p.m.-7:00 p.m.'))",BUR 106MEZ 1.204,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61990,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '6:00 p.m.-7:00 p.m.'))",BUR 106MEZ 1.118,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,61995,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '6:00 p.m.-7:00 p.m.'))",BUR 106MEZ 1.122,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,62000,"(('T', '6:00 p.m.-7:00 p.m.'), ('W', '6:00 p.m.-7:00 p.m.'))",BUR 106MEZ 1.202,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,62005,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '6:00 p.m.-7:00 p.m.'))",BUR 106MEZ 1.204,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,62010,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '6:00 p.m.-7:00 p.m.'))",BUR 106MEZ 1.118,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,62015,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '6:00 p.m.-7:00 p.m.'))",BUR 106MEZ 1.122,Face-to-face,"FRECH, JAMIL",open,,
UGS  016C FIRST-YEAR CONNECTION SMNR-ULN         ,62020,"(('T', '6:00 p.m.-7:00 p.m.'), ('TH', '6:00 p.m.-7:00 p.m.'))",BUR 106MEZ 1.202,Face-to-face,"FRECH, JAMIL",open,,
